gray_mean,gray_var,gray_maxP,gray_minP,gray_energy,gray_skewness,gray_kurtosis,gray_entropy,gray_Ca,wl_energy_x,wl_energy_y,wl_energy_z,wl_entropy_x,wl_entropy_y,wl_entropy_z,wl_SP_x,wl_SP_y,wl_SP_z,wl_SI_x,wl_SI_y,wl_SI_z,shape_volume,shape_area,shape_ball,shape_h10,shape_h11,shape_h12,shape_h13,shape_h14,shape_h15,shape_h16,shape_h20,shape_h21,shape_h22,shape_h23,shape_h24,shape_h25,shape_h26,shape_h30,shape_h31,shape_h32,shape_h33,shape_h34,shape_h35,shape_h36
0.018997,0.989284114,102,17,0.999204162,56.9498269,3519.66828,0.007329378,1.00E-06,-0.021563095,0.979127229,0.979127229,-0.021563095,-0.021563095,-0.021563095,98.95424547,0.989542455,0.989542455,41.836,0.41836,0.41836,398,452.48,0.578282591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007025,0.376157649,107,12,0.999696024,99.7096359,11149.088,0.003022577,2.00E-06,-0.017154934,0.979722359,0.979722359,-0.017154934,-0.017154934,-0.017154934,98.98120671,0.989812067,0.989812067,19.698,0.19698,0.19698,152,192.304,0.716239385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.554825,833.3775942,255,19,0.951543834,6.221629964,39.89776701,0.291655312,0.024224,-0.357324225,0.931641247,0.931641247,-0.357324225,-0.357324225,-0.357324225,96.89480681,0.968948068,0.968948068,4430.0328,44.300328,44.300328,24543,10251.5,0.398396157,0.00093197,4.29E-07,1.22E-10,5.00E-11,3.91E-21,3.27E-14,-1.57E-22,0.0008521,3.14E-07,2.35E-11,3.15E-12,2.17E-23,8.67E-16,1.61E-23,0.00064532,1.68E-08,9.72E-12,1.29E-13,-2.32E-26,-7.72E-18,1.43E-25
0.195719,13.95840907,225,16,0.993873559,21.49383996,526.7937943,0.049394738,0.000196,-0.063958557,0.973437872,0.973437872,-0.063958557,-0.063958557,-0.063958557,98.68177886,0.986817789,0.986817789,335.1984,3.351984,3.351984,3068,2412.284,0.423278223,0.00903218,5.05E-05,2.06E-06,1.65E-06,3.04E-12,1.14E-08,3.29E-14,0.0028799,5.05E-06,2.42E-08,1.28E-08,2.25E-16,2.62E-11,-2.04E-17,0.01022745,7.37E-05,1.66E-06,1.21E-06,1.72E-12,1.00E-08,-8.28E-14
5.522635,943.2438076,226,3,0.936057866,5.507761641,31.82144591,0.415466989,0.030587,-0.504399012,0.914999183,0.914999183,-0.504399012,-0.504399012,-0.504399012,95.77630294,0.957763029,0.957763029,10726.6046,107.266046,107.266046,32510,15894.774,0.309913918,0.0008792,1.46E-07,1.95E-10,2.21E-11,1.02E-21,7.50E-15,1.02E-21,0.0008689,2.31E-07,1.17E-10,8.65E-12,-8.63E-23,-3.02E-15,2.61E-22,0.00070904,2.22E-08,9.08E-11,1.55E-12,-1.35E-24,1.01E-16,-1.83E-23
17.045363,2919.881251,210,3,0.826605886,2.870420824,9.276778987,0.857420879,0.090467,-1.128892076,0.811683242,0.811683242,-1.128892076,-1.128892076,-1.128892076,91.4501229,0.914501229,0.914501229,19806.0032,198.060032,198.060032,91121,26502.602,0.369494457,0.00065099,1.65E-09,2.27E-11,2.56E-14,-1.53E-26,8.46E-21,-1.21E-26,0.00066511,1.81E-08,2.59E-11,1.83E-13,9.94E-26,1.70E-18,3.87E-25,0.00065638,2.84E-08,3.77E-13,6.86E-15,3.33E-28,-7.04E-19,-1.04E-28
0.01044,0.935619006,135,28,0.999748016,98.76154319,10274.68045,0.002557232,3.20E-05,-0.016748899,0.979777781,0.979777781,-0.016748899,-0.016748899,-0.016748899,98.98400891,0.989840089,0.989840089,51.1484,0.511484,0.511484,126,169.68,0.71630915,0.0004902,2.40E-07,0,0,0,0,0,0.0004902,2.40E-07,0,0,0,0,0,0.0004902,2.40E-07,0,0,0,0,0
1.096099,159.428236,206,1,0.983951441,12.10013792,154.1027188,0.124878946,0.006575,-0.14420589,0.962795071,0.962795071,-0.14420589,-0.14420589,-0.14420589,98.15612014,0.981561201,0.981561201,2930.4936,29.304936,29.304936,8059,5101.712,0.381026888,0.00091306,1.79E-07,1.31E-10,2.03E-11,1.05E-21,4.90E-15,9.37E-24,0.00095201,6.88E-08,1.52E-10,1.19E-11,-1.11E-22,2.34E-15,4.93E-22,0.00105081,1.51E-07,3.96E-11,1.97E-11,8.61E-23,2.88E-15,5.44E-22
0.557718,86.92708463,213,1,0.992030088,17.63449525,322.5824064,0.066238178,0.003067,-0.078784302,0.97148971,0.97148971,-0.078784302,-0.078784302,-0.078784302,98.5828236,0.985828236,0.985828236,1954.8328,19.548328,19.548328,3996,2798.306,0.435183653,0.00104845,2.40E-07,4.17E-11,1.42E-11,-2.58E-22,-3.33E-15,-2.30E-22,0.00093524,2.82E-07,3.39E-11,1.18E-11,2.05E-22,2.50E-15,-1.16E-22,0.00083483,5.31E-10,1.31E-10,2.14E-11,1.12E-21,-3.90E-16,1.92E-22
0.082171,6.910526927,190,29,0.99777526,37.45704633,1653.976151,0.019485001,0.000124,-0.03255099,0.977652252,0.977652252,-0.03255099,-0.03255099,-0.03255099,98.88636492,0.988863649,0.988863649,139.3108,1.393108,1.393108,1113,1129.786,0.459710805,0.00062745,9.84E-08,6.95E-11,7.72E-12,1.79E-22,2.42E-15,5.57E-33,0.00093736,3.79E-07,2.55E-10,5.67E-11,6.81E-21,3.49E-14,-3.27E-23,0.00106512,4.69E-07,8.23E-10,2.33E-10,9.49E-20,1.35E-13,3.68E-20
0.053315,4.734010511,166,32,0.998636471,45.13455194,2198.928572,0.012632162,0.000175,-0.026312251,0.978488205,0.978488205,-0.026312251,-0.026312251,-0.026312251,98.92207999,0.9892208,0.9892208,130.6756,1.306756,1.306756,682,688.618,0.544120811,0.00206342,2.61E-06,2.83E-08,2.42E-08,6.35E-16,3.89E-11,-1.62E-17,0,0,0,0,0,0,0,0.00102208,3.57E-07,6.48E-10,2.18E-10,6.16E-20,8.79E-14,5.40E-20
0.311856,50.84582784,198,30,0.99600008,23.5586044,568.2484516,0.033721557,0.001804,-0.047310909,0.975644827,0.975644827,-0.047310909,-0.047310909,-0.047310909,98.79187877,0.987918788,0.987918788,917.5536,9.175536,9.175536,2002,1736.392,0.442397228,0.00066418,1.30E-09,2.80E-12,1.04E-12,1.48E-24,1.76E-17,-9.87E-25,0.0007742,5.97E-08,1.42E-10,9.55E-12,4.97E-23,1.37E-15,3.48E-22,0.00078018,1.36E-07,1.12E-11,2.49E-12,3.27E-24,8.30E-16,1.27E-23
0.435044,56.87272672,222,1,0.991334961,19.81400697,427.4379619,0.073239607,0.001909,-0.083850906,0.970845352,0.970845352,-0.083850906,-0.083850906,-0.083850906,98.54644296,0.98546443,0.98546443,1243.498,12.43498,12.43498,4391,3587.318,0.36148466,0.00271476,5.43E-06,3.60E-09,5.13E-09,2.17E-17,1.19E-11,-3.43E-18,0.00216293,3.23E-06,1.18E-09,2.41E-10,9.02E-20,2.04E-14,9.20E-20,0.00247122,4.94E-06,4.39E-10,3.53E-10,1.35E-19,7.61E-13,3.11E-20
3.177298,504.7736294,200,3,0.957343887,7.322872261,56.41672296,0.293161761,0.0171,-0.335185637,0.936463327,0.936463327,-0.335185637,-0.335185637,-0.335185637,97.00485366,0.970048537,0.970048537,4143.3862,41.433862,41.433862,21565,10715.292,0.349660378,0.00073209,1.75E-08,2.14E-11,7.11E-12,8.74E-23,4.94E-16,8.14E-24,0.00063476,2.50E-09,9.17E-12,3.39E-14,1.71E-26,1.26E-18,8.13E-27,0.0006953,7.99E-09,1.91E-11,5.88E-12,5.50E-23,4.70E-16,-2.91E-23
0.174087,31.02910072,226,48,0.997975044,32.76201212,1092.515089,0.017987575,0.000956,-0.031098342,0.97784762,0.97784762,-0.031098342,-0.031098342,-0.031098342,98.89380817,0.988938082,0.988938082,573.2234,5.732234,5.732234,1013,916.272,0.532352551,0.00065456,1.51E-08,1.67E-11,6.99E-14,3.70E-26,8.15E-18,-6.58E-26,0.00066815,3.26E-08,1.55E-11,3.65E-13,-6.86E-25,-6.36E-17,-5.32E-25,0.00068655,6.42E-08,1.44E-11,7.18E-13,2.29E-24,1.65E-16,2.59E-25
0.098068,16.41943667,210,28,0.998784374,42.43373058,1838.886909,0.011358838,0.000577,-0.025015523,0.978665096,0.978665096,-0.025015523,-0.025015523,-0.025015523,98.93004761,0.989300476,0.989300476,601.6418,6.016418,6.016418,608,787.598,0.44067178,0.00105968,3.05E-07,1.57E-10,5.78E-13,2.72E-24,2.72E-16,-4.78E-24,0.00114128,3.57E-07,1.97E-11,3.10E-12,-1.67E-23,1.37E-15,-1.76E-23,0.00097309,7.11E-08,1.01E-10,8.52E-12,-1.15E-22,-2.02E-15,2.22E-22
1.033133,103.8779672,223,1,0.974490553,12.05484815,170.5191807,0.188880552,0.002943,-0.218282984,0.952992096,0.952992096,-0.218282984,-0.218282984,-0.218282984,97.66904865,0.976690486,0.976690486,2492.9842,24.929842,24.929842,12849,8908.2,0.29781076,0.00255042,4.90E-06,3.95E-11,1.58E-10,1.15E-20,3.35E-13,-4.92E-21,0.00147293,5.45E-07,2.02E-09,2.61E-10,8.72E-20,-3.71E-14,1.67E-19,0.00160529,1.17E-06,6.93E-10,1.97E-10,6.93E-20,8.04E-14,-2.25E-20
0.750574,101.1565827,197,20,0.987626791,14.46162097,222.3406356,0.099178268,0.003899,-0.110419416,0.967328971,0.967328971,-0.110419416,-0.110419416,-0.110419416,98.39530182,0.983953018,0.983953018,797.28,7.9728,7.9728,6206,3646.706,0.447841725,0.00090813,1.83E-07,3.60E-11,3.90E-11,6.99E-22,1.50E-14,-1.28E-21,0.00097655,3.16E-07,9.86E-11,1.42E-11,3.72E-22,5.92E-15,-3.80E-22,0.00083556,2.03E-07,5.14E-11,1.32E-11,3.28E-22,4.12E-15,9.66E-23
0.43556,64.40559149,220,4,0.993313297,19.7899796,410.0407197,0.056780065,0.002317,-0.068039866,0.972935766,0.972935766,-0.068039866,-0.068039866,-0.068039866,98.64925385,0.986492539,0.986492539,1105.6564,11.056564,11.056564,3351,2477.328,0.437136327,0.00082066,3.80E-08,2.21E-10,9.36E-12,3.78E-23,-1.55E-15,-4.24E-22,0.00088943,2.48E-07,8.78E-11,7.28E-12,-8.82E-23,-2.36E-15,1.62E-22,0.00074107,2.57E-08,4.58E-11,5.11E-13,2.30E-24,8.19E-17,-9.21E-25
0.726461,125.1490694,196,30,0.991409243,15.57395608,246.0822959,0.06419178,0.004137,-0.081906211,0.970757796,0.970757796,-0.081906211,-0.081906211,-0.081906211,98.6007019,0.986007019,0.986007019,2141.5048,21.415048,21.415048,4305,3061.31,0.418047456,0.00065621,2.80E-08,9.76E-12,1.15E-13,-1.02E-25,-1.69E-17,6.74E-26,0.00066059,2.18E-08,6.28E-12,2.05E-13,2.16E-25,3.99E-18,8.61E-26,0.00072496,9.17E-08,1.26E-11,1.49E-12,6.11E-24,4.50E-16,-2.15E-24
0.117022,10.05977585,161,27,0.997026243,29.47709309,940.6430325,0.025781221,0.000271,-0.038783079,0.976817525,0.976817525,-0.038783079,-0.038783079,-0.038783079,98.84257893,0.988425789,0.988425789,187.8944,1.878944,1.878944,1488,1176.448,0.535771996,0.00197961,2.68E-06,1.34E-08,1.30E-08,1.72E-16,2.13E-11,-1.33E-18,0.00103766,5.35E-07,2.93E-10,1.27E-10,2.45E-20,9.00E-14,9.80E-22,0.00187064,2.63E-06,4.13E-09,3.33E-09,1.24E-17,5.41E-12,-7.88E-20
0.251742,16.76652997,172,20,0.991414832,18.85894557,416.9254553,0.066673046,0.000242,-0.081552222,0.971059681,0.971059681,-0.081552222,-0.081552222,-0.081552222,98.5853976,0.985853976,0.985853976,195.4554,1.954554,1.954554,4302,2692.256,0.475132468,0.00335216,7.62E-06,7.93E-08,6.97E-08,5.18E-15,1.92E-10,-1.54E-16,0.00255588,2.30E-06,2.33E-08,3.22E-09,4.06E-18,-8.81E-13,-2.77E-17,0.00065008,3.51E-09,5.02E-11,2.31E-12,2.47E-23,9.46E-17,-2.42E-24
0.034758,2.413927881,141,13,0.998840343,51.47703378,2987.797291,0.010642162,4.90E-05,-0.024535598,0.978724719,0.978724719,-0.024535598,-0.024535598,-0.024535598,98.93373954,0.989337395,0.989337395,76.9952,0.769952,0.769952,580,660.338,0.509334581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348584,9.87E-06,2.23E-08,1.44E-08,2.58E-16,4.46E-11,8.87E-18
0.357669,61.68007589,197,49,0.995756653,22.29746675,504.2552739,0.034274251,0.002039,-0.047779113,0.975522286,0.975522286,-0.047779113,-0.047779113,-0.047779113,98.80049505,0.988004951,0.988004951,928.091,9.28091,9.28091,2124,1627.514,0.490978415,0.00068161,2.81E-08,4.46E-11,1.23E-12,9.90E-25,-1.97E-17,9.10E-24,0.00068433,5.36E-08,1.38E-11,7.26E-14,3.57E-27,1.61E-18,-7.25E-26,0.00063824,8.53E-09,9.13E-13,2.70E-14,-3.82E-27,-2.34E-18,1.82E-27
0.032792,2.763052685,162,18,0.999116198,56.75345594,3545.09772,0.008411101,7.30E-05,-0.022015937,0.979069699,0.979069699,-0.022015937,-0.022015937,-0.022015937,98.95062556,0.989506256,0.989506256,106.6222,1.066222,1.066222,442,504.798,0.555880379,0.00144314,1.61E-06,1.12E-10,7.77E-11,7.05E-21,8.13E-14,-1.73E-21,0.0004902,2.40E-07,0,0,0,0,0,0,0,0,0,0,0,0
1.219328,172.5550512,225,3,0.980973969,11.47672205,139.5282332,0.148658438,0.006925,-0.163558864,0.960422865,0.960422865,-0.163558864,-0.163558864,-0.163558864,98.02440905,0.980244091,0.980244091,2571.079,25.71079,25.71079,9563,6641.558,0.328052681,0.00101419,2.14E-07,1.09E-11,4.79E-12,1.96E-23,1.31E-15,2.85E-23,0.00154678,8.37E-07,1.04E-09,6.60E-10,5.41E-19,5.86E-13,-8.57E-20,0.00128226,5.40E-07,2.81E-10,5.87E-11,6.93E-21,2.49E-14,2.97E-21
0.013827,1.903225814,200,51,0.999784012,105.5750307,11647.85292,0.002240902,8.10E-05,-0.016377062,0.979827196,0.979827196,-0.016377062,-0.016377062,-0.016377062,98.98639603,0.98986396,0.98986396,85.5174,0.855174,0.855174,108,145.642,0.753031819,0.00072636,1.01E-07,7.66E-11,3.96E-12,1.77E-23,3.45E-16,6.65E-23,0.00070274,8.65E-08,6.84E-11,1.58E-12,3.05E-24,9.00E-17,1.62E-23,0.00062636,3.63E-08,0,0,0,0,0
0.150708,23.5236011,189,39,0.998005009,32.96417676,1108.545119,0.017855695,0.000937,-0.031044367,0.977854995,0.977854995,-0.031044367,-0.031044367,-0.031044367,98.8959371,0.988959371,0.988959371,512.9264,5.129264,5.129264,998,1098.678,0.439576085,0.00082365,1.91E-07,8.49E-11,9.25E-12,2.46E-22,2.99E-15,-8.22E-23,0.00094087,1.64E-07,3.29E-10,6.63E-12,2.52E-22,-5.21E-16,-1.79E-22,0.0009637,4.18E-07,1.96E-10,2.11E-11,8.41E-22,3.90E-15,-1.06E-21
0.066782,5.509396165,175,28,0.99823879,38.62912399,1653.732013,0.015674752,0.000102,-0.029019769,0.978123861,0.978123861,-0.029019769,-0.029019769,-0.029019769,98.90756448,0.989075645,0.989075645,149.457,1.49457,1.49457,881,811.636,0.547570566,0,0,0,0,0,0,0,0.0004902,2.40E-07,0,0,0,0,0,0.00148874,1.87E-06,3.78E-10,3.04E-10,1.03E-19,4.14E-13,-2.85E-21
0.12973,11.81618213,223,1,0.996824555,29.46423133,965.4535054,0.027643566,0.000347,-0.040072722,0.976645463,0.976645463,-0.040072722,-0.040072722,-0.040072722,98.835937,0.98835937,0.98835937,201.4336,2.014336,2.014336,1589,1401.274,0.469941348,0.00215091,1.01E-07,1.18E-08,3.16E-09,1.93E-17,-6.61E-13,-8.58E-20,0.0045402,1.95E-05,6.49E-08,6.16E-08,3.89E-15,2.72E-10,1.07E-17,0.00059452,2.09E-09,4.84E-11,2.15E-13,6.95E-25,-9.84E-18,-8.12E-34
0.161076,22.32262652,199,56,0.997569494,30.40987462,953.8006685,0.021714745,0.001005,-0.034485683,0.977395049,0.977395049,-0.034485683,-0.034485683,-0.034485683,98.86975005,0.988697501,0.988697501,429.697,4.29697,4.29697,1216,1052.016,0.523701916,0.00067193,3.03E-08,1.63E-12,5.19E-14,1.41E-26,8.98E-18,5.50E-27,0.0007807,1.30E-07,7.29E-11,1.28E-11,3.76E-22,4.61E-15,-1.15E-22,0.000718,5.78E-08,1.84E-11,1.34E-12,5.33E-24,1.23E-16,-4.00E-24
0.205389,13.15768236,179,3,0.992249318,21.71232589,576.2762473,0.061156876,0.000198,-0.077147167,0.971639405,0.971639405,-0.077147167,-0.077147167,-0.077147167,98.60188754,0.986018875,0.986018875,287.2436,2.872436,2.872436,3883,2744.574,0.43529877,0.00464342,8.59E-07,1.83E-07,1.09E-07,1.44E-14,7.55E-11,5.33E-15,0.00678424,3.85E-05,3.39E-07,2.42E-07,6.90E-14,1.40E-09,4.41E-15,0.00058097,8.44E-08,1.53E-10,6.13E-12,-1.88E-22,-1.78E-15,0
0.029363,1.849004814,135,5,0.99895028,51.39064055,2913.467352,0.00967596,1.50E-05,-0.023339271,0.978888946,0.978888946,-0.023339271,-0.023339271,-0.023339271,98.94314262,0.989431426,0.989431426,56.728,0.56728,0.56728,526,545.804,0.57734832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006619,0.506085189,122,25,0.999810009,116.0471516,14314.52339,0.0019429,9.00E-06,-0.016219202,0.979848953,0.979848953,-0.016219202,-0.016219202,-0.016219202,98.9876561,0.989876561,0.989876561,30.7392,0.307392,0.307392,95,130.088,0.773979203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.171024,189.1634168,199,28,0.984672337,12.19165778,154.0924152,0.115252287,0.00653,-0.135708112,0.963483613,0.963483613,-0.135708112,-0.135708112,-0.135708112,98.23557037,0.982355704,0.982355704,3454.9764,34.549764,34.549764,7694,4937.688,0.381705661,0.00070099,4.33E-08,1.49E-11,6.16E-13,1.46E-24,1.21E-16,-1.17E-24,0.00072607,1.08E-07,4.65E-12,1.95E-13,2.43E-26,-1.53E-17,-1.84E-25,0.00079612,1.35E-07,2.08E-11,1.28E-12,-2.33E-24,1.90E-16,6.16E-24
0.013563,0.959787045,103,13,0.999584044,76.81644518,6193.50397,0.004085369,7.00E-06,-0.018073713,0.979598069,0.979598069,-0.018073713,-0.018073713,-0.018073713,98.9754723,0.989754723,0.989754723,42.9134,0.429134,0.429134,208,271.488,0.625329681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013604,0.967392931,111,33,0.999596042,76.12664298,6079.850495,0.003914543,9.00E-06,-0.017947356,0.979615769,0.979615769,-0.017947356,-0.017947356,-0.017947356,98.97728841,0.989772884,0.989772884,33.5458,0.335458,0.335458,202,270.074,0.616456251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026285,3.116550099,179,37,0.999518059,71.89793365,5459.986759,0.00480279,0.000136,-0.018560426,0.979534978,0.979534978,-0.018560426,-0.018560426,-0.018560426,98.97237198,0.98972372,0.98972372,81.3484,0.813484,0.813484,241,289.87,0.646088805,0.0007512,1.62E-07,4.56E-11,1.48E-12,-1.17E-23,-5.88E-16,-3.06E-24,0.00062579,6.89E-09,8.04E-12,1.32E-13,1.36E-25,1.10E-17,-3.40E-35,0.00082033,2.56E-07,1.00E-10,2.78E-11,1.43E-21,1.32E-14,3.15E-22
0.34593,33.29084243,216,1,0.99164173,19.31398181,426.960129,0.067985651,0.00093,-0.083049013,0.970913833,0.970913833,-0.083049013,-0.083049013,-0.083049013,98.55162057,0.985516206,0.985516206,994.7846,9.947846,9.947846,4191,3683.47,0.341275749,0.00284154,5.69E-06,2.09E-08,1.36E-08,2.25E-16,3.21E-11,4.29E-17,0.00239512,1.39E-06,4.10E-11,5.17E-10,3.99E-20,-3.22E-13,6.40E-20,0.00300735,5.86E-06,4.52E-09,4.03E-09,1.70E-17,8.24E-12,-2.39E-18
2.170301,337.5821526,234,1,0.970179714,8.780763127,80.717307,0.220273507,0.012383,-0.2488416,0.949251894,0.949251894,-0.2488416,-0.2488416,-0.2488416,97.48796236,0.974879624,0.974879624,4628.868,46.28868,46.28868,15043,8454.306,0.348574649,0.00082095,9.20E-08,1.66E-11,8.27E-12,6.49E-23,1.90E-15,-7.18E-23,0.00108312,5.02E-07,6.68E-11,9.80E-12,2.38E-22,5.81E-15,-7.93E-23,0.00076345,1.72E-08,4.70E-12,2.32E-12,-7.45E-24,1.90E-16,-1.86E-24
3.780206,612.9521986,203,5,0.949764253,6.750238179,47.84154637,0.336580426,0.019753,-0.383977156,0.929245291,0.929245291,-0.383977156,-0.383977156,-0.383977156,96.73675138,0.967367514,0.967367514,4801.1624,48.011624,48.011624,25450,12652.472,0.330699799,0.00098322,4.91E-07,6.31E-11,2.99E-11,1.29E-21,1.87E-14,1.49E-22,0.00099858,3.81E-07,4.18E-10,2.53E-10,8.21E-20,1.47E-13,2.41E-21,0.00096115,1.66E-07,2.79E-10,8.13E-12,-9.69E-25,-2.63E-15,-3.87E-22
0.626595,95.81391171,196,3,0.991255407,16.273185,273.9977638,0.07093347,0.003663,-0.085760957,0.970527939,0.970527939,-0.085760957,-0.085760957,-0.085760957,98.54402579,0.985440258,0.985440258,1794.1788,17.941788,17.941788,4382,3929.506,0.329554883,0.00144886,9.77E-07,9.10E-11,2.16E-11,-2.51E-22,-8.18E-15,9.21E-22,0.00147233,1.22E-06,9.75E-10,2.61E-10,1.32E-19,2.80E-13,3.50E-21,0.00125148,9.78E-07,1.32E-10,6.83E-11,6.48E-21,6.55E-14,-1.45E-22
0.055404,6.071280397,194,14,0.998766384,50.41281104,2764.792764,0.011863196,0.000251,-0.025085506,0.978656679,0.978656679,-0.025085506,-0.025085506,-0.025085506,98.92928678,0.989292868,0.989292868,175.4508,1.754508,1.754508,617,656.096,0.534203641,0.00418824,1.50E-05,2.48E-08,2.27E-08,5.37E-16,8.77E-11,-2.05E-17,0.00170611,2.46E-07,2.62E-09,1.31E-09,1.20E-18,1.78E-13,-2.10E-18,0.00159951,6.29E-08,7.90E-11,8.40E-11,-5.98E-21,-1.63E-15,3.32E-21
0.044582,4.926030445,160,42,0.999126193,53.02339845,2951.306234,0.008375435,0.00022,-0.022127041,0.979054712,0.979054712,-0.022127041,-0.022127041,-0.022127041,98.94974134,0.989497413,0.989497413,148.4042,1.484042,1.484042,437,469.448,0.593222465,0.00063725,2.16E-08,0,0,0,0,0,0.00078306,1.83E-08,7.25E-11,1.05E-11,-2.16E-22,-7.77E-16,1.91E-22,0.00066422,2.18E-08,2.54E-11,9.29E-13,4.31E-24,-2.50E-17,-1.33E-24
0.051423,5.443064675,196,31,0.998850334,51.99375822,2991.233597,0.010986568,0.000202,-0.024400861,0.978743969,0.978743969,-0.024400861,-0.024400861,-0.024400861,98.9333338,0.989333338,0.989333338,109.9106,1.099106,1.099106,575,602.364,0.55514148,0.00076499,3.28E-08,2.35E-11,8.35E-12,2.99E-23,-1.45E-15,-1.13E-22,0.00085735,1.70E-08,7.66E-11,5.65E-12,-1.14E-22,-7.04E-16,-3.01E-23,0.00090735,6.26E-09,1.95E-10,2.13E-11,-1.23E-21,2.06E-16,5.93E-22
0.116362,12.16072589,172,35,0.997657392,31.36190124,1026.653667,0.020696124,0.000542,-0.033785865,0.977486994,0.977486994,-0.033785865,-0.033785865,-0.033785865,98.87542886,0.988754289,0.988754289,311.7764,3.117764,3.117764,1172,1087.366,0.494379116,0.00493827,1.72E-05,5.45E-08,2.69E-08,9.62E-16,9.47E-11,-3.70E-16,0.00147488,1.03E-06,7.87E-09,6.23E-09,4.36E-17,6.04E-12,-2.95E-19,0.00166774,3.67E-07,1.83E-09,4.34E-10,-2.67E-19,-2.57E-13,2.80E-19
0.068269,9.371984344,202,56,0.998944282,47.23992581,2333.866314,0.010107222,0.000416,-0.023505771,0.978869376,0.978869376,-0.023505771,-0.023505771,-0.023505771,98.94032835,0.989403284,0.989403284,263.7264,2.637264,2.637264,528,548.632,0.575827327,0.00067461,1.28E-08,5.43E-12,1.51E-13,-1.33E-25,-1.33E-17,-3.05E-26,0.00068016,2.57E-08,3.27E-11,9.25E-13,4.99E-24,6.40E-17,-9.56E-25,0.00064435,1.44E-08,2.65E-12,4.14E-14,4.57E-27,4.92E-18,1.30E-26
0.032732,2.562212616,160,29,0.999084213,53.82651864,3191.351883,0.008540099,4.50E-05,-0.022144372,0.97904986,0.97904986,-0.022144372,-0.022144372,-0.022144372,98.9499881,0.989499881,0.989499881,62.9024,0.629024,0.629024,458,482.174,0.595923696,0.00073529,3.00E-07,0,0,0,0,0,0.00192447,3.10E-06,1.14E-09,1.13E-10,-4.05E-20,-1.99E-13,5.07E-21,0.0004902,2.40E-07,0,0,0,0,0
0.040933,3.800825489,154,31,0.999068221,49.91341338,2599.115061,0.00872378,0.000118,-0.022584512,0.978991259,0.978991259,-0.022584512,-0.022584512,-0.022584512,98.94603349,0.989460335,0.989460335,151.8208,1.518208,1.518208,466,513.282,0.566307136,0,0,0,0,0,0,0,0.03921569,0.00153787,0,0,0,0,0,0,0,0,0,0,0,0
0.481272,77.54655526,255,19,0.993638239,19.15248316,381.3409589,0.053559719,0.002751,-0.066923303,0.973059402,0.973059402,-0.066923303,-0.066923303,-0.066923303,98.6588565,0.986588565,0.986588565,1273.6154,12.736154,12.736154,3186,2573.48,0.406874534,0.00081944,2.28E-07,4.31E-11,1.19E-11,2.63E-22,5.23E-15,-5.36E-23,0.00071435,1.91E-08,6.62E-11,3.39E-12,4.39E-23,2.65E-16,-2.55E-23,0.00069163,1.07E-08,2.54E-11,3.91E-13,-8.21E-25,3.80E-18,9.22E-25
0.719748,115.8256308,211,19,0.990554616,15.51115617,248.6553869,0.076579241,0.004148,-0.090636895,0.969923475,0.969923475,-0.090636895,-0.090636895,-0.090636895,98.50710767,0.985071077,0.985071077,1901.08,19.0108,19.0108,4734,3902.64,0.349363719,0.00079993,1.03E-07,6.49E-11,1.98E-12,-1.36E-23,-5.42E-16,1.79E-23,0.00093607,2.81E-07,7.40E-11,7.69E-12,1.72E-22,3.97E-15,-6.43E-23,0.00100378,3.67E-07,3.33E-10,5.69E-11,7.28E-21,3.26E-14,2.86E-21
0.013085,0.733679783,93,23,0.999508062,68.75943824,4953.918184,0.004653072,0,-0.018538493,0.979534889,0.979534889,-0.018538493,-0.018538493,-0.018538493,98.97325874,0.989732587,0.989732587,17.81,0.1781,0.1781,246,288.456,0.658205165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.142752,12.87293787,207,5,0.996666825,26.36448074,732.6054014,0.028228051,0.000361,-0.042577884,0.976304237,0.976304237,-0.042577884,-0.042577884,-0.042577884,98.81796258,0.988179626,0.988179626,430.2036,4.302036,4.302036,1668,1484.7,0.458116689,0.05098039,0.002599,0,0,0,0,0,0,0,0,0,0,0,0,0.01960784,0.00038447,0,0,0,0,0
0.22832,31.77845598,206,8,0.996381304,26.42331929,734.5162063,0.032167325,0.001292,-0.044494187,0.976058743,0.976058743,-0.044494187,-0.044494187,-0.044494187,98.80319079,0.988031908,0.988031908,670.8522,6.708522,6.708522,1811,1654.38,0.434304658,0.00082407,1.55E-07,1.48E-12,7.57E-14,-2.19E-26,2.49E-17,-1.27E-26,0.00082932,2.57E-07,7.09E-12,2.87E-13,-2.42E-25,-7.72E-17,-3.30E-25,0.00102229,2.88E-07,6.19E-11,1.02E-11,2.37E-22,3.88E-15,-9.44E-23
